node,community
8792509548,204
8792509549,204
8792509552,204
8792509554,204
8792509557,204
8792509562,204
8792532873,34
8792532875,34
8792532876,34
8792532877,34
8792532878,34
8792532879,34
8792532880,34
8792532881,34
8792532882,34
8792532883,34
8792532889,34
8792532890,34
8792532893,34
8792532894,34
8792532900,34
8792532901,34
8792532902,34
8792532903,34
8792532906,34
8792536917,34
8792536919,34
8792536927,34
8792536933,34
8792536934,34
8792536936,34
8792536937,34
8792536951,34
8792536952,34
8792536975,34
8792536979,34
8792536980,34
8792536995,34
8792536999,34
8792537000,34
8792537001,34
8792537002,34
8792537009,34
8792582062,204
8792582069,204
8792582087,204
8792632109,205
8792632117,159
8792632152,159
8792632167,159
8792632188,159
8792632208,159
8792632214,159
8792632247,159
8792632319,159
8792632320,159
8792632330,159
8792632341,159
8792632343,34
8792632360,34
8792632371,34
8792632395,34
8792632398,34
8792632413,34
8792632415,34
8792632421,34
8792632422,34
8792632430,34
8792632431,34
8792632436,34
8792632437,34
8792632444,34
8792632446,34
8792647221,34
8792647233,34
8792647234,34
8792647238,34
8792647239,34
8792647242,34
8792647243,34
8792647253,34
8792647254,34
8792647261,34
8792647264,34
8792647266,34
8792647270,34
8792647276,34
8792647286,34
8792647290,34
8792647294,34
8792647297,34
8792647302,34
8792647304,34
8792647314,34
8792650817,34
8792650818,34
8792650819,34
8792650820,34
8792650821,34
8792650827,34
8792666620,205
8792666622,205
8792666628,205
8792666630,205
8792666631,205
8792666632,204
8792666634,204
8792666635,204
8792666637,204
8792666640,205
8792666655,205
8792666670,205
8792666676,205
8792666685,205
8792750874,34
8792750875,34
8792750889,34
8792750897,34
8792750898,34
8792750899,34
8792750900,34
8792750901,34
8792750902,34
8792750910,34
8792750911,34
8792750914,34
8792804519,34
8792804520,34
8792804537,34
8792804538,34
8792804540,34
8792804544,34
8792804545,34
8792804550,34
8792804551,34
8792804552,34
8792804553,34
8792804554,34
8792804562,34
8792804564,34
8792804568,34
8792804569,34
8792804576,34
8792804577,34
8792804578,34
8792804579,34
8792804604,34
8792804613,34
8792804616,34
8792804617,34
8792804624,34
8792804625,34
8792804639,34
8792804645,34
8792804646,34
8792804647,34
8792804653,34
8792804654,34
8792804702,34
8792804716,34
8792804735,34
8792804736,34
8792804740,34
8792804741,34
8792804747,34
8792826522,146
8792826525,146
8792869413,34
8792869416,34
8792877431,34
8792877432,34
8792878371,146
8792878379,146
8792920265,146
8792920266,146
8792920267,146
8792920269,146
8792920270,146
8792920271,146
8792920272,146
8792920273,146
8792920274,146
8792920275,146
8792920277,146
8792920278,146
8792920286,146
8792920289,146
8792920293,146
8792920295,146
8792920300,146
8792920301,146
8792920307,146
8792920308,146
8792920419,34
8792920420,34
8792920430,34
8792920437,34
8792920448,34
8792920451,34
8792920452,34
8792920458,34
8792920464,34
8792920465,34
8792920468,34
8792920474,34
8792920493,34
8792920500,34
8792920512,34
8792920513,34
8792920516,34
8792920520,34
8792920522,34
8792920526,34
8792920527,34
8792920531,34
8792920532,34
8792920543,34
8792920544,34
8792920561,34
8792920564,34
8792941025,146
8792941027,146
8792941035,146
8793030939,159
8793030946,159
8793030947,159
8793030950,159
8793030955,159
8793030959,159
8793030960,159
8793030963,159
8793030964,159
8793030969,159
8793030975,159
8793030982,159
8793030989,159
8793030990,159
8793030991,159
8793030992,159
8793031024,159
8793031025,159
8793031029,159
8793031069,159
8793031072,159
8793031090,159
8793031091,159
8793031099,159
8793031100,159
8793031108,159
8793031110,159
8793031117,159
8793031125,159
8793031128,159
8793031172,159
8793031173,159
8793031208,159
8793031226,159
8793031227,159
8793031239,159
8793031240,159
8793031241,159
8793031253,159
8793031264,159
8793031265,159
8793031274,159
8793031275,159
8793031285,159
8793031297,159
8793031299,159
8793031302,159
8793064513,205
8793064514,205
8793064516,205
8793118317,205
8793118321,205
8793118326,205
8793118330,205
8793118333,205
8793118336,205
8793118337,205
8793118338,205
8793118353,205
8793118363,205
8793118370,205
8793118376,205
8793118379,205
8793118388,205
8793118389,205
8793118408,205
8793118414,205
8793118415,205
8793118422,205
8793118425,205
8793118432,205
8793118436,205
8793118445,205
8793118448,204
8793185550,159
8793185558,159
8793185575,159
8793185609,159
8793198633,159
8793198634,159
8793198653,159
8793198654,159
8793198664,159
8793198666,159
8793198667,159
8793198671,159
8793198672,159
8793198682,159
8793198685,159
8793198695,159
8793198698,159
8793198700,159
8793198707,159
8793198726,159
8793198727,159
8793198771,159
8793198772,159
8793198778,159
8793198782,159
8793198830,159
8793198838,159
8793198844,159
8793198845,159
8793198865,159
8793198866,159
8793198870,159
8793198871,45
8793198883,159
8793198884,159
8793198897,159
8793198899,159
8793198914,159
8793198922,159
8793198923,159
8793198924,159
8793199330,45
8793199332,45
8793199333,159
8793199335,159
8793199341,45
8793199342,159
8793199346,159
8793199352,159
8793199353,159
8793199370,159
8793199379,159
8793199382,159
8793199384,159
8795636694,205
8795636697,205
8804605660,193
8804605665,193
8804605678,193
8804605682,193
8804611559,193
8804611565,193
8804611570,193
8804611584,193
8804611591,193
8804611594,193
8804611614,193
8804611619,193
8804611637,193
8804760081,159
8804760089,159
8804760091,159
8804760092,159
8804760097,159
8804760098,159
8804760099,159
8804760111,159
8804786524,159
8804786543,159
8804786560,159
8804786561,159
8804786569,159
8805233166,205
8805233171,205
8805233172,205
8805233175,205
8805233187,205
8805233188,205
8805233196,159
8805233200,159
8805233201,159
8805233204,159
8805233213,159
8805234117,159
8805303486,204
8805303487,204
8805303493,204
8805325812,193
8805388252,159
8805388253,159
8805388254,159
8805388260,159
8805388288,34
8805388289,34
8805388293,34
8805388295,34
8805388296,34
8805388297,34
8805388298,34
8805388299,34
8805388300,34
8805388307,34
8805388308,34
8805388309,34
8805388311,34
8805388314,34
8805388315,34
8805388316,34
8805399882,204
8805404191,146
8805404203,155
8805413017,34
8805413018,34
8805413019,34
8805413020,34
8805413027,34
8805413030,34
8805413032,34
8805413033,34
8805413039,34
8805413040,34
8805413041,34
8805413042,34
8805413053,34
8805413054,34
8805413059,34
8805413064,34
8805484078,36
8805488605,155
8805488606,155
8805488615,155
8805488616,155
8805488624,146
8805488645,146
8805488650,146
8808907374,89
8808907383,89
8808907384,89
8808907395,89
8808907396,89
8808907397,89
8808907398,89
8808907399,89
8808907400,89
8808907401,89
8812005005,193
8812005015,193
8812014339,193
8812014341,193
8812014343,193
8812014346,193
8812014351,193
8812014352,193
8812014356,193
8812014358,193
8812014369,193
8812014373,193
8812014376,193
8812031037,193
8812031048,193
8812031062,193
8812031072,193
8812031075,193
8812031078,193
8812031080,193
8812031086,193
8812031103,193
8812031105,193
8812048314,206
8812224722,159
8812224723,45
8812224727,45
8812224734,45
8812224744,45
8812224755,45
8812224756,42
8812224764,34
8812224768,34
8812224789,34
8812224795,34
8812224801,34
8812236854,34
8812236862,34
8812236867,34
8812236868,34
8812236873,34
8812236888,34
8812236908,34
8812236922,34
8812236923,34
8812236926,34
8812236927,34
8812236931,34
8812236937,34
8812236941,34
8812236944,34
8812236945,42
8812236954,34
8812236958,34
8812236960,34
8812236965,34
8812236966,34
8812236969,34
8812236973,42
8812236977,42
8812236978,42
8812237008,42
8812237122,42
8812237123,42
8812237126,42
8812237130,42
8812237133,42
8812237134,42
8812237135,42
8812237141,42
8812237142,42
8812237143,42
8812237151,42
8812237152,42
8812237155,42
8812264031,34
8812264038,34
8812264039,34
8812264040,34
8812264048,34
8812264056,34
8812264057,34
8812264058,34
8812264063,42
8812264081,42
8812264107,42
8812264108,42
8812264135,42
8812264137,42
8812264151,42
8812264170,42
8812264171,42
8812264173,42
8812264175,42
8812264177,34
8812264178,34
8812264179,42
8812264180,42
8812276999,34
8812277000,34
8812277006,34
8812277007,34
8812277008,34
8812277009,34
8812277015,34
8812280231,45
8812280232,45
8812280236,45
8812280237,45
8812280240,34
8812280267,34
8812280268,45
8812280293,45
8812280309,45
8812280324,34
8812280325,34
8812280333,34
8812280334,45
8812280344,45
8812280345,45
8812280347,45
8812280348,45
8812280354,34
8812280371,34
8812280372,45
8812280376,45
8812280392,45
8812280395,45
8812280397,45
8812280409,45
8812280414,45
8812280434,45
8812280438,45
8812280448,45
8812280458,45
8812280460,45
8812298021,45
8812298029,45
8812298030,45
8812298034,45
8812298035,45
8812298049,45
8812298050,45
8812298055,45
8812298056,45
8812298071,45
8812298078,45
8812298083,45
8812298089,45
8812298099,45
8812298100,45
8812298104,45
8812298105,45
8812298106,45
8812298107,45
8812298108,45
8812298109,45
8812298114,45
8812378112,34
8812378113,34
8812378116,34
8812391167,201
8812391205,34
8812391206,34
8812391210,34
8812391211,34
8812429420,34
8812429424,34
8812429425,34
8812429434,34
8812429435,34
8812429448,34
8812429449,34
8812429456,34
8812429464,34
8812429466,34
8812429467,34
8812429475,34
8812429497,34
8812429499,34
8812429500,34
8812429524,34
8812429525,34
8812429533,34
8812429534,34
8812429535,201
8812429543,201
8812429545,201
8812429550,201
8812429555,201
8812429558,34
8812429563,34
8812429564,34
8812429601,201
8812429604,201
8812429606,201
8812437023,34
8812437033,34
8812437045,34
8812437046,34
8812437053,34
8812437054,34
8812437058,34
8812437059,34
8812437061,34
8812437062,34
8812437070,34
8812535686,155
8812535691,155
8812535697,155
8812535708,155
8812535709,155
8812535710,155
8812535711,155
8812535712,155
8812535713,155
8812567764,34
8812567770,34
8812567771,34
8812567772,34
8812567778,34
8812567787,34
8812567788,34
8812567789,34
8812567792,34
8812567803,34
8812567812,34
8812567813,34
8812579820,155
8812579822,155
8812579832,155
8812579842,155
8812579845,155
8812579846,155
8812579847,155
8812579865,155
8812579868,155
8812579870,155
8812579871,155
8812579877,155
8812579882,155
8812579883,155
8812579885,155
8812579890,155
8812579906,155
8812579907,155
8812579908,155
8812579933,155
8812579934,155
8812579935,155
8812579937,155
8812579938,155
8812605823,34
8812605830,34
8812605831,34
8812605832,34
8812605833,34
8812605834,34
8812605835,34
8812605841,34
8812605846,34
8812605858,34
8812605859,34
8812605872,34
8812605873,34
8812605881,34
8812605882,34
8812605886,34
8812605887,34
8812605900,34
8812607549,155
8812607550,155
8812607551,155
8812607559,155
8812607577,155
8812607583,155
8812607584,155
8812607590,155
8812607592,155
8812607594,155
8812607598,155
8812607599,155
8812607605,155
8812607606,155
8812617450,155
8812617453,155
8812617454,155
8812617456,155
8812617459,155
8812617461,155
8812617464,155
8812617465,155
8812617466,155
8812617467,155
8812617480,155
8812617482,155
8812617488,155
8812617489,155
8812617493,155
8812617499,155
8812620205,155
8812620211,155
8812621021,155
8812621022,155
8812621023,155
8812621025,155
8812621027,155
8812621028,155
8812621032,155
8812621033,155
8812621040,155
8812621043,155
8812621044,155
8812621049,155
8812621050,155
8812621051,155
8812621059,155
8812621065,155
8812621068,155
8812621069,155
8812621070,155
8812621071,155
8812621072,155
8812621076,155
8812621077,155
8812621078,155
8812621079,155
8812621081,155
8812621082,155
8812621084,155
8812621089,155
8812621092,155
8812621098,146
8812621105,155
8812621106,155
8812621107,155
8812621513,42
8812624568,155
8812624577,155
8812624578,155
8812624581,155
8812624584,155
8812624585,155
8812624590,155
8812624601,155
8812624615,155
8812634918,155
8812634919,155
8812634932,155
8812634938,155
8812634939,155
8812634953,155
8812634967,155
8812634984,155
8812658179,201
8812659021,34
8812659050,34
8812659066,34
8812659067,34
8812659076,34
8812659086,34
8812659089,34
8812659090,34
8812659091,34
8812659102,34
8812659103,34
8812659104,34
8812659105,34
8812659106,34
8812659113,34
8812659126,34
8812659127,34
8812659130,34
8812659131,34
8812659135,34
8812659136,34
8812659139,34
8812659140,34
8812659142,34
8812659143,34
8812659144,34
8812659154,34
8812659156,34
8812659157,34
8812659171,34
8812659176,34
8812659177,34
8812659178,34
8812659179,34
8812659181,34
8812659182,34
8812659184,34
8812659204,34
8812659207,34
8812659219,34
8812659224,34
8812659225,34
8812659233,34
8812659234,34
8812659235,34
8812659236,34
8812659240,34
8812659241,34
8812659247,34
8812666989,155
8812666994,155
8812667000,155
8812667001,155
8812667012,155
8812667013,155
8812667014,155
8812667015,155
8812667016,155
8812667027,155
8812667029,155
8812667036,155
8812667042,155
8812667048,155
8812667049,155
8812667054,155
8812667055,155
8812667072,155
8812667073,155
8812667088,155
8812876573,34
8812876578,34
8812876579,34
8812876583,34
8812876586,34
8812876587,34
8812899848,193
8812899853,193
8812899857,193
8812899866,193
8812899870,193
8812899883,193
8812899907,193
8812899921,193
8812899933,193
8812899934,193
8812899938,193
8812899943,193
8812899945,193
8812899952,193
8812899960,193
8812899963,193
8812899969,193
8812913417,193
8812913420,193
8812913421,193
8812913422,193
8812913428,193
8812913431,193
8812913442,193
8812913458,193
8812913460,193
8812913465,193
8812913466,193
8812913467,193
8812913488,193
8812913494,193
8812913501,193
8812913503,193
8812913509,193
8812913515,193
8812913519,193
8812917256,34
8812917270,34
8812917271,34
8812917276,34
8812917277,34
8812917286,34
8812917300,34
8812917301,34
8812917302,34
8812917303,34
8812918760,193
8812918780,193
8812918797,193
8812918798,193
8812918803,193
8812918806,193
8812918810,193
8812920485,34
8812920486,34
8812920487,34
8812920490,34
8812920494,34
8812920552,34
8812920553,34
8812920555,34
8812920585,201
8812920595,201
8812920599,201
8812920607,201
8812920609,201
8812920622,201
8812920629,201
8812920630,201
8812920631,201
8812920642,201
8812920650,201
8812920651,201
8812920657,201
8812920658,201
8812920659,201
8812920670,201
8812920678,201
8812920683,201
8812920686,201
8812920693,201
8812920695,201
8812920696,201
8812920718,201
8812920725,201
8812920727,201
8812920729,201
8812920731,201
8812920733,201
8812920741,201
8812920742,201
8812924217,193
8812924230,193
8812925137,201
8812925147,201
8812925156,201
8812925183,201
8812925207,201
8812960832,201
8812960834,201
8812960842,201
8812960844,201
8812960849,201
8812960863,201
8812960864,201
8812960872,201
8812960884,201
8812960885,201
8812960886,201
8812960890,201
8812960899,201
8812960925,201
8812960926,201
8812960927,201
8812960931,201
8812960947,201
8812960948,201
8812960951,201
8812960952,201
8812960955,201
8812960956,201
8812960961,201
8812960975,201
8812960983,201
8812960988,201
8812960993,201
8812961001,201
8812961003,201
8812961011,201
8812961013,201
8812961015,201
8812961017,201
8812967884,34
8812967894,34
8812967897,34
8812967901,34
8812967915,34
8812980330,34
8812983891,201
8812995117,34
8812995118,34
8812995119,34
8812995121,34
8812995122,34
8812995124,34
8812995128,34
8812995135,34
8812995150,34
8812995152,34
8812995158,34
8812995160,34
8812995161,34
8812995185,34
8812995187,34
8812995188,34
8812995189,34
8812995190,34
8812995218,34
8812995233,201
8812995250,201
8812995262,201
8812995263,201
8812995270,201
8812995273,201
8812995274,201
8812995286,201
8812995294,201
8812995295,201
8812995296,201
8812995302,201
8812995303,201
8812995315,201
8812995318,201
8812995321,201
8812995322,201
8812999327,201
8812999333,201
8812999334,201
8812999335,201
8812999340,201
